name,price_eur,price_fcfa,short_description,description,category,sub_category,sub_sub_category,tags,url_product,list_image_product_url
Robe africaine courte « Paula » en bazin,85.0 €,55756 FCFA,"Robe africaine courte à col tombant, cintrée jusqu’à la taille et ensuite très évasée.","Merci de préciser vos couleurs préférées et nous ferrons tout notre possible pour votre plaisir.
Le bazin est un tissu en coton damassé uni à l’origine. Teint à la main en Afrique de l’Ouest par un procédé traditionnel et artisanal de qualité par nos partenaires teinturiers et Férouz la coloriste et styliste d’Africouleur.
Lavage à 30°
Chaque pièce est unique et plus on le lave, plus il devient doux.
Venez visiter notre boutique au 108 rue st maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Mode,Femme,Robes,bazin | coton | mode africaine femme | robe africaine | vêtement africain,https://www.africouleur.com/shop/mode-africaine/femme/robes-africaines/robe-africaine-courte-paula-en-bazin/,https://www.africouleur.com/wp-content/uploads/2015/05/MG_9293-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/05/MG_9283-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/11/defile-mode-africaine-2014-backstage-02-510x767.jpg | https://www.africouleur.com/wp-content/uploads/2015/11/defile-mode-africaine-2014-51-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/11/defile-mode-africaine-2014-53-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/11/defile-mode-africaine-2014-52-510x765.jpg
Robe AWA,82.0 €,53788 FCFA,"Robe Awa en tissu africain Bazin teint à la main selon un savoir-faire traditionnel.
Elle est élégante et cintrée, son col en V flatteur et sa fermeture zippée discrète au dos soulignent une silhouette féminine et moderne. Idéale pour les grandes occasions comme un look chic au quotidien.","Choisissez votre taille et votre couleur favorite et nous ferrons tout pour trouver un bazin qui vous corresponde.
Le bazin est un tissu en coton damassé de couleur unie. Il est teint à la main en Afrique de l’Ouest par un procédé traditionnel et artisanal de qualité. Chaque pièce est unique.
Lavage à 30°. Plus on le lave, plus il devient doux.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Mode,Femme,Robes,,https://www.africouleur.com/shop/mode-africaine/femme/robes-africaines/ensemble-6/,https://www.africouleur.com/wp-content/uploads/2015/05/MG_93161-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/05/MG_93241-510x765.jpg
Robe africaine courte « Victoire » en bazin,85.0 €,55756 FCFA,,"Merci de préciser vos couleurs préférées et nous ferrons tout notre possible pour votre plaisir.
Le bazin est un tissu en coton damassé uni à l’origine. Teint à la main en Afrique de l’Ouest par un procédé traditionnel et artisanal de qualité par nos partenaires teinturiers et Férouz la coloriste et styliste d’Africouleur.
Lavage à 30°
Chaque pièce est unique et plus on le lave, plus il devient doux.
Venez visiter notre boutique au 108 rue st maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Mode,Femme,Robes,bazin | mode africaine femme | robe africaine | vêtement africain,https://www.africouleur.com/shop/mode-africaine/femme/robes-africaines/robe-africaine-courte-victoire-en-bazin/,https://www.africouleur.com/wp-content/uploads/2015/05/MG_9551-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/05/MG_9553-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/05/MG_9554-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/05/MG_9578-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/05/MG_9585-510x765.jpg
"Boubou « Khoudia », robe-tunique en bazin africain",75.0 €,49197 FCFA,"Boubou à col rond et manches 3/4 en bazin teinté à la main, que vous pourrez porter seul ou avec un jean.
Le boubou est un vêtement traditionnel africain très ample, il est aussi bien porté par des hommes que par des femmes.","Merci de préciser vos couleurs préférées et nous ferrons tout notre possible pour votre plaisir.
Le bazin est un tissu en coton damassé uni à l’origine. Teint à la main en Afrique de l’Ouest par un procédé traditionnel et artisanal de qualité par nos partenaires teinturiers et Férouz la coloriste et styliste d’Africouleur.
Lavage à 30°
Chaque pièce est unique et plus on le lave, plus il devient doux.
Venez visiter notre boutique au 108 rue st maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Mode,Femme,Robes | Tops / Chemises,bazin | boubou | coton | mode africaine femme | robe africaine | unisexe | vêtement africain,https://www.africouleur.com/shop/mode-africaine/femme/robes-africaines/boubou-khoudia-robe-tunique-en-bazin-africain/,https://www.africouleur.com/wp-content/uploads/2015/05/MG_9774-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/05/MG_9767-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/05/MG_9773-510x765.jpg
Robe africaine et boléro Billy H,13.0 €,8527 FCFA,"La robe Billy H est zippée dans le dos avec des petites manches froncées. Elle est très large à partir de la taille. Cette robe cachera à merveille les rondeurs (si vous en avez bien sûr). Le boléro Billy H est réversible, doublé en bazin uni assorti à la robe, et vous pourrez le porter du coté uni si vous le souhaitez.","La robe Billy H est zippée dans le dos avec des petites manches froncées. Elle est très large à partir de la taille. Cette robe cachera à merveille les rondeurs (si vous en avez bien sûr). Le boléro Billy H est réversible, doublé en bazin uni assorti à la robe, et vous pourrez le porter du coté uni si vous le souhaitez.",Mode,Femme,Robes,africaine | femme | mode | robe | vêtement,https://www.africouleur.com/shop/mode-africaine/femme/robes-africaines/robe-africaine-et-bolero-billy-h/,https://www.africouleur.com/wp-content/uploads/2015/02/MG_5747-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/02/MG_5762-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/02/MG_5780-510x765.jpg
Robe africaine « nouvelle aérienne »,80.0 €,52477 FCFA,"Robe africaine fluide et légère, facile à porter pour tous les jours. Vous pourrez dévoiler tous styles de bijou grâce à son col bateau, vous pourrez la cintrer avec une ceinture, c’est un modèle parfait pour les rondes.","Merci de préciser vos couleurs préférées et nous ferrons tout notre possible pour votre plaisir.
Le bazin est un tissu en coton damassé uni à l’origine. Teint à la main en Afrique de l’Ouest par un procédé traditionnel et artisanal de qualité par nos partenaires teinturiers et Férouz la coloriste et styliste d’Africouleur.
Lavage à 30°
Chaque pièce est unique et plus on le lave, plus il devient doux.
Venez visiter notre boutique au 108 rue st maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Mode,Femme,Robes,bazin | coton | mode africaine femme | robe africaine | vêtement africain,https://www.africouleur.com/shop/mode-africaine/femme/robes-africaines/robe-africaine-nouvelle-aerienne/,https://www.africouleur.com/wp-content/uploads/2015/02/MG_56351-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/02/MG_5652-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/02/MG_5659-510x765.jpg
Robe africaine courte « Eluisa-Eve »,95.0 €,62316 FCFA,"Petite robe africaine à col en forme de collier, en bazin teint à la main. Très évasée, vous pourrez la cintrer grâce a sa ceinture, mettant en valeur les courbes de votre dos. Elle s’ajuste facilement et convient aussi à la femme enceinte.","Merci de préciser vos couleurs préférées et nous ferrons tout notre possible pour votre plaisir.
Le bazin est un tissu en coton damassé uni à l’origine. Teint à la main en Afrique de l’Ouest par un procédé traditionnel et artisanal de qualité par nos partenaires teinturiers et Férouz la coloriste et styliste d’Africouleur.
Lavage à 30°
Chaque pièce est unique et plus on le lave, plus il devient doux.
Venez visiter notre boutique au 108 rue st maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Mode,Femme,Robes,bazin | coton | mode africaine femme | robe africaine | vêtement africain,https://www.africouleur.com/shop/mode-africaine/femme/robes-africaines/robe-africaine-courte-eluisa-eve/,https://www.africouleur.com/wp-content/uploads/2015/02/MG_5566-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/02/MG_5572-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/02/MG_5573-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/02/MG_5589-510x765.jpg
Jupe « Enkac » en tissu africain,55.0 €,36078 FCFA,"Jupe trapèze en tissu africain, avec une fermeture au milieu du dos, elle se portera facilement avec un haut de votre garde robe ou un corsage de notre collection. Je la recommande aux femmes avec de belles hanches.
Vous pouvez nous laisser un message pour choisir votre couleur préférée parmi nos tissus teintés bazins ou calicots .","Choisissez votre couleur favorite et nous ferrons tout pour trouver le tissu qui vous corresponde.
Nos tissus sont teints à la main en Afrique de l’Ouest par un procédé traditionnel et artisanal de qualité. Chaque pièce est unique. Lavage à 30°. Plus on le lave, plus il devient doux.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Mode,Femme,Jupes,jupe créateur | jupe en coton,https://www.africouleur.com/shop/mode-africaine/femme/jupes/jupe-enkac-en-tissu-africain/,https://www.africouleur.com/wp-content/uploads/2019/11/Tenue-Africouleur-2-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2019/11/Tenue-Africouleur-4-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2019/11/Tenue-Africouleur-3-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2019/11/Veste-en-bazin-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2019/11/Tenue-Africouleur-5-510x720.jpg
jupe longue en patchworks de tissus africains « Bayefall »,105.0 €,68875 FCFA,"Notre jupe longue Bayefall est en patchworks de tissus africains.
Vous pouvez choisir une couleur dominante ci-dessous, ou nous laisser un message pour choisir votre couleur préférée parmi nos tissus teintés bazins ou calicots .","Africouleur commercialise à l’unité ou en gros, des pièces de bazin africain , le célèbre tissu africain en coton damassé teinté à la main, dont vous pouvez apprécier couleurs et motifs ci-dessous.
Nos tissus bazin sont 100% en coton très solide et les couleurs obtenues ont une très grande longévité. L’entretien des tissus est très simple, puisqu’ils sont lavables avec les linges de couleurs en machine à 30° (Laver séparément la première fois). L’aspect brillant originel est facile à conserver en amidonnant les tissus au repassage.",Mode,Femme,Jupes,jupe africaine | mode africaine | tissu africain,https://www.africouleur.com/shop/mode-africaine/femme/jupes/jupe-longue-en-patchworks-de-tissus-africains-bayefall/,https://www.africouleur.com/wp-content/uploads/2019/01/Jupes-kery-3-510x751.jpg | https://www.africouleur.com/wp-content/uploads/2019/01/Jupe-kery-2-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2019/01/Jupe-kery-1-510x510.jpg
Jupe mini “Mélodie” en tissu africain bazin,50.0 €,32798 FCFA,"Mini jupe portefeuille en tissu africain, avec une fermeture devant par bouton, qui se portera facilement avec un haut de votre garde robe ou un corsage de notre collection. Vous pouvez nous laisser un message pour choisir votre couleur préférée parmi nos tissus teintés bazins ou calicots .","Le bazin est un tissu africain en coton damassé de couleur unie. Il est teint à la main en Afrique de l’Ouest par un procédé traditionnel et artisanal de qualité. Chaque pièce est unique. Lavage à 30°. Plus on le lave, plus il devient doux.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Mode,Femme,Jupes,jupe africaine | mini jupe | mode africaine | tissu africain | tissu coton,https://www.africouleur.com/shop/mode-africaine/femme/jupes/jupe-mini-melodie-tissu-africain-bazin/,https://www.africouleur.com/wp-content/uploads/2018/02/Jupe-mélodie-3-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2018/02/Jupe-mélodie-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2018/02/jupe-mélodie-2-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2017/12/Bustier-et-bijoux-os-et-cornes-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2017/12/Bustier-et-bijoux-os-et-corne-510x765.jpg
Jupe africaine longue « Maé »,85.0 €,55756 FCFA,Jupe africaine longue portefeuille en bazin froncée par une une large ceinture et portée avec une chemisette à bouton et petit col.,"Merci de préciser vos couleurs préférées et nous ferrons tout notre possible pour votre plaisir.
Le bazin est un tissu africain en coton damassé de couleur unie. Il est teint à la main en Afrique de l’Ouest par un procédé traditionnel et artisanal de qualité par nos partenaires teinturiers et Férouz la coloriste et styliste d’Africouleur.
Chaque pièce est unique.
Lavage à 30°. Plus on le lave, plus il devient doux.
Venez visiter notre boutique au 108 rue st maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Mode,Femme,Jupes,bazin | jupe africaine | mode africaine femme | tissu coton,https://www.africouleur.com/shop/mode-africaine/femme/jupes/jupe-africaine-longue-mae/,https://www.africouleur.com/wp-content/uploads/2015/04/MG_9180-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/04/MG_9184-510x765.jpg
Jupe africaine courte « Maé »,65.0 €,42637 FCFA,"Petite jupe africaine portefeuille en bazin froncée par une une large ceinture. Vous aurez une taille de guêpe grâce à sa ceinture qui s’enroule autour de celle-ci.
Avec sa taille unique elle convient  à toutes les femmes du 36 au 52.","Merci de préciser vos couleurs préférées et nous ferrons tout notre possible pour votre plaisir.
Le bazin est un tissu africain en coton damassé de couleur unie. Il est teint à la main en Afrique de l’Ouest par un procédé traditionnel et artisanal de qualité par nos partenaires teinturiers et Férouz la coloriste et styliste d’Africouleur.
Chaque pièce est unique.
Lavage à 30°. Plus on le lave, plus il devient doux.
Venez visiter notre boutique au 108 rue st maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Mode,Femme,Jupes,bazin | jupe africaine | mode africaine femme | tissu coton,https://www.africouleur.com/shop/mode-africaine/femme/jupes/jupe-africaine-courte-mae/,https://www.africouleur.com/wp-content/uploads/2015/05/MG_9260-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/05/MG_9252-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2019/11/Veste-et-jupe-en-bazin-5-510x652.jpg
